acara_sml_id,school_name,school_sector,school_type,school_url,year_range,icsea,icsea_percentile,bottom_sea_quarter,lower_middle_sea_quarter,upper_middle_sea_quarter,top_sea_quarter,teaching_staff,full_time_equivalent_teaching_staff,non_teaching_staff,full_time_equivalent_non_teaching_staff,total_enrolments,girls_enrolments,boys_enrolments,full_time_equivalent_enrolments,indigenous_enrolments,language_background_other_than_english_yes,language_background_other_than_english_no,language_background_other_than_english_not_stated,latitude,longitude,lga_code
44158,Lilydale Primary School,Government,Primary,http://www.lilydaleps.vic.edu.au,Prep-6,1006.0,49.0,30.0,37.0,21.0,12.0,19.0,15.0,11.0,7.4,211.0,108.0,103.0,211.0,2.0,15.0,85.0,0.0,-37.75367357,145.35406809,27450
44159,Bendigo Primary School,Government,Primary,http://www.benviolet.vic.edu.au,Prep-6,1010.0,51.0,31.0,29.0,23.0,17.0,17.0,12.6,11.0,7.2,194.0,98.0,96.0,194.0,4.0,6.0,93.0,1.0,-36.757329,144.264982,22620
44160,Darraweit Guim Primary School,Government,Primary,http://www.darraweitguimps.vic.edu.au,Prep-6,1005.0,49.0,32.0,29.0,27.0,11.0,4.0,4.0,3.0,1.3,40.0,19.0,21.0,39.6,8.0,0.0,100.0,0.0,-37.4010281,144.89356635,24130
44161,Linton Primary School,Government,Primary,http://www.lintonps.vic.edu.au/,1-6,986.0,40.0,45.0,29.0,16.0,9.0,5.0,5.0,4.0,1.4,28.0,18.0,10.0,27.6,0.0,3.0,97.0,0.0,-37.68406827,143.56130878,22490
44162,Invermay Primary School,Government,Primary,http://www.invermayps.vic.edu.au,Prep-6,1003.0,48.0,29.0,33.0,24.0,13.0,7.0,5.5,2.0,1.2,58.0,29.0,29.0,58.0,5.0,7.0,91.0,2.0,-37.52085014,143.87439321,20570
44163,Mitta Mitta Primary School,Government,Primary,http://www.mitta-mittaps.vic.edu.au/,Prep-6,1016.0,54.0,47.0,20.0,7.0,27.0,3.0,2.1,1.0,0.3,8.0,2.0,6.0,8.0,0.0,0.0,100.0,0.0,-36.533414,147.379483,26670
44164,Camberwell Primary School,Government,Primary,http://www.camberwellps.vic.edu.au,Prep-6,1192.0,99.0,0.0,2.0,16.0,82.0,51.0,46.7,17.0,11.8,651.0,332.0,319.0,651.0,0.0,59.0,40.0,0.0,-37.833118,145.057999,21110
44165,Greenvale Primary School,Government,Primary,http://www.greenvaleps.vic.edu.au,Prep-6,1026.0,59.0,26.0,30.0,28.0,16.0,60.0,50.7,21.0,17.0,771.0,400.0,371.0,769.8,1.0,55.0,45.0,0.0,-37.640312,144.885933,23270
44166,Alexandra Primary School,Government,Primary,http://www.alexandraps.vic.edu.au,Prep-6,1007.0,50.0,31.0,33.0,23.0,14.0,11.0,9.4,8.0,4.7,144.0,81.0,63.0,144.0,4.0,2.0,96.0,2.0,-37.19253956,145.71172559,25620
44167,Rockbank Primary School,Government,Primary,http://www.rockbankps.vic.edu.au,Prep-6,1001.0,47.0,35.0,32.0,22.0,10.0,21.0,18.2,12.0,9.2,229.0,111.0,118.0,229.0,1.0,59.0,40.0,0.0,-37.732023,144.66214,24650
44168,Bannockburn P-12 College,Government,Combined,http://www.bannockburnps.vic.edu.au,Prep-11,991.0,42.0,37.0,37.0,20.0,6.0,82.0,71.3,28.0,22.4,926.0,419.0,507.0,924.8,2.0,3.0,95.0,2.0,-38.047092,144.16951,22490
44169,Doreen Primary School,Government,Primary,http://www.doreenps.vic.edu.au,Prep-6,1053.0,71.0,13.0,25.0,40.0,23.0,11.0,9.1,6.0,4.3,150.0,71.0,79.0,150.0,3.0,25.0,75.0,0.0,-37.606324,145.146482,25710
44170,Talbot Primary School,Government,Primary,http://www.talbotps.vic.edu.au,Prep-6,945.0,22.0,59.0,29.0,8.0,4.0,4.0,3.2,3.0,1.5,44.0,26.0,18.0,44.0,9.0,2.0,98.0,0.0,-37.16865,143.703604,21670
44171,Yarra Glen Primary School,Government,Primary,http://www.ygps.vic.edu.au/,Prep-6,1013.0,53.0,24.0,41.0,24.0,10.0,15.0,11.7,10.0,6.4,176.0,86.0,90.0,176.0,4.0,3.0,97.0,0.0,-37.64909639,145.37161525,27450
44173,Kangaroo Flat Primary School,Government,Primary,http://www.kangarooflatps.vic.edu.au,Prep-6,918.0,13.0,67.0,22.0,9.0,3.0,22.0,19.3,21.0,12.3,268.0,112.0,156.0,268.0,12.0,20.0,79.0,1.0,-36.788258,144.234463,22620
44174,Westmeadows Primary School,Government,Primary,http://www.westmeadows.vic.edu.au,Prep-6,1003.0,48.0,30.0,39.0,24.0,8.0,39.0,31.2,11.0,7.4,512.0,250.0,262.0,512.0,2.0,27.0,73.0,0.0,-37.675649,144.895697,23270
44175,Sunbury Primary School,Government,Primary,http://www.sunburyps.vic.edu.au,Prep-6,1050.0,70.0,15.0,33.0,27.0,24.0,28.0,23.1,14.0,9.3,387.0,202.0,185.0,387.0,2.0,10.0,90.0,0.0,-37.597687,144.728144,23270
44176,Diamond Creek Primary School,Government,Primary,http://www.diamondcreekps.vic.edu.au,Prep-6,1086.0,82.0,7.0,26.0,34.0,34.0,24.0,18.6,6.0,3.0,256.0,124.0,132.0,256.0,0.0,11.0,49.0,40.0,-37.67184929,145.15165389,25710
44177,Hesket Primary School,Government,Primary,http://www.hesketps.vic.edu.au,Prep-6,1010.0,51.0,32.0,21.0,20.0,27.0,6.0,4.2,4.0,2.2,43.0,22.0,21.0,43.0,14.0,0.0,100.0,0.0,-37.34780909,144.61977745,24130
44178,Axedale Primary School,Government,Primary,http://www.axedaleps.vic.edu.au/joomla/,Prep-6,999.0,46.0,37.0,29.0,21.0,12.0,9.0,6.9,9.0,4.0,114.0,51.0,63.0,113.4,4.0,5.0,95.0,0.0,-36.786228,144.50146,22620
44179,Vermont Primary School,Government,Primary,http://www.vermontps.vic.edu.au,Prep-6,1132.0,93.0,3.0,11.0,27.0,58.0,57.0,45.3,26.0,14.0,750.0,356.0,394.0,750.0,0.0,66.0,34.0,0.0,-37.837658,145.194176,26980
44180,Tarnagulla Primary School,Government,Primary,http://www.tarnps.vic.edu.au/,Prep-6,939.0,19.0,50.0,37.0,13.0,0.0,6.0,4.2,2.0,0.6,30.0,14.0,16.0,30.0,10.0,10.0,55.0,34.0,-36.771263,143.828403,23940
44181,Balwyn Primary School,Government,Primary,http://www.balwynps.vic.edu.au/,Prep-6,1177.0,98.0,1.0,3.0,19.0,77.0,51.0,40.4,15.0,7.7,592.0,294.0,298.0,592.0,0.0,75.0,25.0,0.0,-37.813944,145.081524,21110
44182,Scoresby Primary School,Government,Primary,http://www.scoresbyps.vic.edu.au,Prep-6,1055.0,72.0,16.0,32.0,30.0,22.0,16.0,14.8,14.0,8.3,219.0,93.0,126.0,218.7,1.0,33.0,67.0,0.0,-37.89395,145.227501,23670
44183,Carisbrook Primary School,Government,Primary,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=1d8fc00c-ed32-de11-9c94-002185cd8e5c,Prep-6,951.0,24.0,54.0,30.0,14.0,2.0,24.0,20.8,10.0,6.4,260.0,122.0,138.0,260.0,3.0,3.0,97.0,0.0,-37.052061,143.812657,21670
44184,Wandin Yallock Primary School,Government,Primary,http://www.wandinyallockps.vic.edu.au,Prep-6,1000.0,46.0,32.0,37.0,26.0,6.0,9.0,7.6,5.0,3.8,112.0,53.0,59.0,112.0,1.0,0.0,97.0,3.0,-37.79036668,145.43650303,27450
44185,Yering Primary School,Government,Primary,http://www.yeringps.vic.edu.au,Prep-6,993.0,43.0,35.0,46.0,11.0,8.0,2.0,1.7,3.0,1.2,16.0,9.0,7.0,16.0,0.0,0.0,100.0,0.0,-37.7053494,145.38221845,27450
44186,Dartmoor Primary School,Government,Primary,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=1592c00c-ed32-de11-9c94-002185cd8e5c,Prep-6,960.0,27.0,50.0,31.0,18.0,1.0,6.0,4.1,1.0,0.4,21.0,12.0,9.0,21.0,10.0,0.0,95.0,5.0,-37.923017,141.276732,22410
44187,Mickleham Primary School,Government,Primary,http://www.micklehamps.vic.edu.au,Prep-6,975.0,35.0,41.0,34.0,20.0,5.0,27.0,23.7,10.0,7.4,305.0,135.0,170.0,305.0,5.0,46.0,54.0,0.0,-37.563336,144.877199,23270
44188,Inglewood Primary School,Government,Primary,http://www.inglewoodps.vic.edu.au/,Prep-6,930.0,16.0,65.0,24.0,10.0,1.0,7.0,5.2,3.0,1.5,37.0,17.0,20.0,37.0,8.0,0.0,100.0,0.0,-36.573945,143.870446,23940
44189,Chewton Primary School,Government,Primary,http://www.chewtonps.vic.edu.au,Prep-6,1082.0,81.0,8.0,24.0,30.0,38.0,9.0,6.2,5.0,3.2,68.0,27.0,41.0,67.4,4.0,5.0,95.0,0.0,-37.0821,144.261,25430
44190,Bolinda Primary School,Government,Primary,http://www.bolindaps.vic.edu.au/,Prep-6,984.0,39.0,37.0,37.0,21.0,5.0,5.0,4.5,5.0,2.9,60.0,29.0,31.0,59.8,0.0,5.0,95.0,0.0,-37.4335933,144.74570475,24130
44191,Napoleons Primary School,Government,Primary,http://www.napoleonsps.vic.edu.au,Prep-6,997.0,45.0,38.0,34.0,18.0,11.0,8.0,5.6,4.0,2.5,84.0,38.0,46.0,82.4,5.0,2.0,97.0,1.0,-37.67809255,143.82614169,22490
44192,Kew Primary School,Government,Primary,http://www.kewps.vic.edu.au,Prep-6,1146.0,95.0,2.0,8.0,26.0,64.0,34.0,32.6,11.0,6.8,519.0,238.0,281.0,519.0,0.0,39.0,61.0,0.0,-37.80463,145.033156,21110
44193,Haddon Primary School,Government,Primary,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=3796c00c-ed32-de11-9c94-002185cd8e5c,Prep-6,1027.0,59.0,23.0,38.0,27.0,12.0,20.0,16.3,15.0,8.7,260.0,123.0,137.0,260.0,1.0,2.0,98.0,0.0,-37.58863962,143.72171442,22490
44194,Panmure Primary School,Government,Primary,http://www.panmureps.vic.edu.au/,Prep-6,1003.0,48.0,23.0,42.0,27.0,8.0,4.0,2.6,1.0,0.3,13.0,7.0,6.0,13.0,8.0,0.0,100.0,0.0,-38.32935021,142.732528,25490
44195,Sorrento Primary School,Government,Primary,http://www.sorrentops.vic.edu.au/,Prep-6,1042.0,66.0,18.0,35.0,30.0,17.0,23.0,18.5,9.0,4.9,296.0,148.0,148.0,296.0,1.0,7.0,93.0,0.0,-38.3417,144.741,25340
44196,Alfredton Primary School,Government,Primary,http://www.alfredtonps.vic.edu.au/,Prep-6,1021.0,56.0,23.0,37.0,27.0,14.0,37.0,31.5,16.0,12.0,545.0,273.0,272.0,545.0,3.0,12.0,87.0,0.0,-37.55496802,143.80173979,20570
44197,Bridgewater Primary School,Government,Primary,http://www.bwaterps.vic.edu.au,Prep-6,915.0,13.0,69.0,22.0,4.0,4.0,5.0,3.1,1.0,0.2,9.0,5.0,4.0,9.0,11.0,0.0,100.0,0.0,-36.603101,143.945917,23940
44198,Hastings Primary School,Government,Primary,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=6f96c00c-ed32-de11-9c94-002185cd8e5c,Prep-6,930.0,16.0,68.0,25.0,7.0,1.0,19.0,16.8,10.0,8.0,211.0,95.0,116.0,211.0,5.0,8.0,91.0,1.0,-38.299463,145.189121,25340
44199,Yackandandah Primary School,Government,Primary,http://www.yackaps.vic.edu.au,Prep-6,1072.0,77.0,12.0,19.0,34.0,36.0,16.0,11.7,9.0,3.4,185.0,89.0,96.0,185.0,4.0,2.0,97.0,1.0,-36.312095,146.836458,23350
44200,Nagambie Primary School,Government,Primary,http://www.nps.vic.edu.au,Prep-6,1015.0,54.0,27.0,34.0,26.0,12.0,15.0,12.4,7.0,5.2,149.0,74.0,75.0,149.0,2.0,10.0,90.0,0.0,-36.787589,145.157226,26430
44201,Heyfield Primary School,Government,Primary,http://www.heyfieldps.vic.edu.au,Prep-6,967.0,30.0,49.0,33.0,14.0,3.0,15.0,11.1,5.0,3.5,129.0,52.0,77.0,129.0,3.0,4.0,96.0,0.0,-37.9816,146.785,26810
44202,Moorabbin Primary School,Government,Primary,http://www.moorabbin.vic.edu.au,Prep-6,1093.0,83.0,8.0,18.0,34.0,41.0,26.0,24.2,13.0,8.2,388.0,198.0,190.0,388.0,1.0,25.0,67.0,8.0,-37.942362,145.039171,23430
44203,Mansfield Primary School,Government,Primary,http://www.mansfieldps.vic.edu.au,Prep-6,1034.0,63.0,19.0,34.0,31.0,17.0,45.0,35.3,17.0,12.1,496.0,232.0,264.0,495.6,2.0,4.0,88.0,9.0,-37.055507,146.085062,24250
44204,Middle Indigo Primary School,Government,Primary,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=2f4b5524-ed32-de11-9c94-002185cd8e5c,Prep-6,1056.0,72.0,18.0,26.0,27.0,29.0,3.0,2.6,1.0,0.5,27.0,12.0,15.0,27.0,0.0,0.0,100.0,0.0,-36.156013,146.72484,23350
44205,Briagolong Primary School,Government,Primary,http://www.briagps.vic.edu.au,Prep-6,970.0,32.0,44.0,37.0,13.0,5.0,9.0,6.8,5.0,2.8,87.0,43.0,44.0,87.0,7.0,0.0,100.0,0.0,-37.842801,147.067843,26810
44206,Lindenow Primary School,Government,Primary,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=5acdb812-ed32-de11-9c94-002185cd8e5c,Prep-6,991.0,42.0,34.0,36.0,23.0,7.0,16.0,13.1,12.0,7.8,155.0,77.0,78.0,155.0,3.0,5.0,95.0,0.0,-37.800879,147.453266,22110
44208,Broadford Primary School,Government,Primary,http://www.broadps.vic.edu.au,Prep-6,972.0,32.0,47.0,35.0,15.0,4.0,28.0,23.8,13.0,7.8,359.0,175.0,184.0,359.0,3.0,6.0,86.0,8.0,-37.20257,145.046301,24850
44209,Murchison Primary School,Government,Primary,http://www.murchps.wikispaces.com,Prep-6,924.0,15.0,60.0,24.0,14.0,3.0,9.0,6.4,5.0,2.8,77.0,43.0,34.0,77.0,14.0,2.0,89.0,8.0,-36.61718,145.214287,22830
44210,Panton Hill Primary School,Government,Primary,http://www.pantonhill.vic.edu.au,Prep-6,1070.0,77.0,10.0,32.0,30.0,28.0,11.0,8.9,4.0,3.4,137.0,70.0,67.0,137.0,2.0,4.0,95.0,1.0,-37.64150892,145.23970274,25710
44211,Glen Park Primary School,Government,Primary,http://www.glenparkps.vic.edu.au,Prep-5,1060.0,74.0,3.0,27.0,17.0,53.0,2.0,1.2,1.0,0.1,8.0,6.0,2.0,8.0,25.0,0.0,100.0,0.0,-37.5247,143.935,25150
44212,Concongella Primary School,Government,Primary,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=1691c00c-ed32-de11-9c94-002185cd8e5c,Prep-6,944.0,21.0,59.0,27.0,12.0,2.0,6.0,4.7,3.0,2.1,41.0,16.0,25.0,41.0,5.0,3.0,98.0,0.0,-37.049558,142.822316,25810
44213,Bruthen Primary School,Government,Primary,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=528ec00c-ed32-de11-9c94-002185cd8e5c,Prep-6,1003.0,48.0,22.0,51.0,17.0,10.0,6.0,4.8,3.0,1.4,57.0,31.0,26.0,57.0,5.0,7.0,93.0,0.0,-37.704214,147.833492,22110
44214,Swan Hill Primary School,Government,Primary,http://www.swanhillps.vic.edu.au,Prep-6,950.0,24.0,48.0,32.0,15.0,6.0,42.0,34.5,27.0,17.9,478.0,224.0,254.0,478.0,13.0,12.0,88.0,0.0,-35.346911,143.54325,26610
44215,Porepunkah Primary School,Government,Primary,http://www.porepunkahps.vic.edu.au,Prep-6,1034.0,63.0,19.0,30.0,33.0,18.0,11.0,8.5,9.0,2.8,108.0,54.0,54.0,108.0,3.0,2.0,98.0,0.0,-36.699486,146.911022,20110
44216,Leopold Primary School,Government,Primary,http://www.leopold.vic.edu.au/,Prep-6,1016.0,54.0,25.0,37.0,26.0,13.0,66.0,54.1,42.0,23.5,795.0,372.0,423.0,795.0,3.0,4.0,95.0,0.0,-38.18689,144.464536,22750
44217,Inverleigh Primary School,Government,Primary,http://www.inverleighps.vic.edu.au/,Prep-6,1071.0,77.0,9.0,27.0,36.0,28.0,16.0,11.8,7.0,5.0,184.0,87.0,97.0,184.0,2.0,5.0,41.0,54.0,-38.10094228,144.05468771,22490
44218,Glen Iris Primary School,Government,Primary,http://www.gips.vic.edu.au,Prep-6,1174.0,98.0,1.0,5.0,20.0,75.0,31.0,25.5,6.0,3.8,417.0,186.0,231.0,417.0,1.0,27.0,46.0,27.0,-37.860436,145.065883,21110
44219,Trawalla Primary School,Government,Primary,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=77585524-ed32-de11-9c94-002185cd8e5c,Prep-6,982.0,38.0,40.0,45.0,15.0,0.0,4.0,2.3,5.0,2.2,8.0,3.0,5.0,8.0,0.0,0.0,100.0,0.0,-37.437731,143.469859,25990
44220,Quarry Hill Primary School,Government,Primary,http://www.quarryhillps.vic.edu.au/,Prep-6,1035.0,64.0,22.0,26.0,25.0,27.0,26.0,21.9,9.0,5.7,340.0,172.0,168.0,340.0,6.0,4.0,96.0,0.0,-36.77507,144.280277,22620
44221,Sebastopol Primary School,Government,Primary,http://www.sebasps.vic.edu.au/,Prep-6,945.0,22.0,58.0,28.0,13.0,1.0,8.0,6.2,6.0,4.2,76.0,34.0,42.0,76.0,9.0,6.0,93.0,1.0,-37.59643401,143.84471903,20570
44222,Woodside Primary School,Government,Primary,http://www.woodsideps.vic.edu.au,Prep-6,1003.0,48.0,27.0,33.0,28.0,12.0,3.0,2.8,4.0,1.8,37.0,18.0,19.0,37.0,8.0,11.0,89.0,0.0,-38.526681,146.87668,26810
44223,Noorat Primary School,Government,Primary,http://www.nooratps.vic.edu.au,Prep-6,988.0,40.0,31.0,47.0,20.0,2.0,4.0,2.3,3.0,1.3,22.0,10.0,12.0,22.0,5.0,0.0,100.0,0.0,-38.190751,142.928735,21830
44224,Albert Park Primary School,Government,Primary,http://www.albertparkps.vic.edu.au,Prep-6,1160.0,97.0,3.0,6.0,22.0,70.0,43.0,36.6,10.0,6.7,569.0,275.0,294.0,569.0,0.0,21.0,79.0,0.0,-37.841787,144.952395,25900
44225,Williamstown Primary School,Government,Primary,http://www.williamstownps.vic.edu.au,Prep-6,1131.0,92.0,4.0,9.0,28.0,58.0,36.0,31.8,14.0,8.9,512.0,245.0,267.0,512.0,1.0,17.0,83.0,0.0,-37.8639898,144.89975355,23110
44226,Boneo Primary School,Government,Primary,http://boneops.com.au/,Prep-6,1018.0,55.0,24.0,37.0,28.0,11.0,26.0,23.1,11.0,8.2,341.0,159.0,182.0,341.0,4.0,5.0,95.0,0.0,-38.412073,144.886977,25340
44227,Queenscliff Primary School,Government,Primary,http://www.queenscliffps.vic.edu.au,Prep-6,1083.0,81.0,10.0,19.0,34.0,36.0,13.0,10.6,7.0,3.9,154.0,82.0,72.0,152.6,1.0,9.0,91.0,0.0,-38.2672568,144.65606943,26080
44228,Portland North Primary School,Government,Primary,http://www.portlandnorthps.vic.edu.au,Prep-6,988.0,40.0,35.0,31.0,23.0,11.0,15.0,12.3,8.0,4.2,180.0,93.0,87.0,180.0,10.0,2.0,98.0,0.0,-38.317639,141.572331,22410
44229,Timor Primary School,Government,Primary,http://www.timorprimaryschool.vic.edu.au,Prep-6,906.0,10.0,79.0,18.0,3.0,0.0,7.0,5.5,5.0,3.0,50.0,21.0,29.0,50.0,2.0,2.0,98.0,0.0,-36.984224,143.711987,21670
44230,Apsley Primary School,Government,Primary,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=c989c00c-ed32-de11-9c94-002185cd8e5c,Prep-5,964.0,29.0,37.0,33.0,19.0,11.0,4.0,2.7,5.0,1.6,24.0,10.0,14.0,24.0,17.0,0.0,100.0,0.0,-36.973706,141.082487,26890
44231,Strathfieldsaye Primary School,Government,Primary,http://www.strathps.vic.edu.au/,Prep-6,1050.0,70.0,15.0,32.0,30.0,23.0,45.0,34.2,21.0,12.4,538.0,251.0,287.0,538.0,2.0,3.0,96.0,1.0,-36.804386,144.352731,22620
44232,Skye Primary School,Government,Primary,http://www.skyeps.vic.edu.au,Prep-6,992.0,42.0,37.0,40.0,19.0,5.0,31.0,26.7,14.0,10.1,404.0,185.0,219.0,404.0,1.0,5.0,95.0,0.0,-38.117707,145.201245,22170
44233,Tooborac Primary School,Government,Primary,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=db575524-ed32-de11-9c94-002185cd8e5c,1-6,1007.0,50.0,36.0,13.0,40.0,11.0,3.0,2.0,3.0,1.4,15.0,5.0,10.0,15.0,0.0,7.0,93.0,0.0,-37.039779,144.798145,24850
44234,Lucknow Primary School,Government,Primary,http://www.lucknow-ps.vic.edu.au/,Prep-6,968.0,30.0,41.0,38.0,18.0,4.0,42.0,34.3,22.0,12.7,505.0,263.0,242.0,505.0,10.0,4.0,95.0,1.0,-37.812667,147.630748,22110
44235,Upper Plenty Primary School,Government,Primary,http://www.upper-plenty-ps.vic.edu.au,Prep-6,1016.0,54.0,26.0,34.0,26.0,14.0,15.0,13.3,14.0,8.1,200.0,96.0,104.0,200.0,5.0,8.0,92.0,0.0,-37.423711,145.057874,24850
44236,Carlton North Primary School,Government,Primary,http://www.carltonnthps.vic.edu.au,Prep-6,1148.0,95.0,6.0,9.0,18.0,66.0,23.0,19.3,9.0,6.3,296.0,143.0,153.0,296.0,2.0,30.0,46.0,25.0,-37.791064,144.973028,27350
44237,Maldon Primary School,Government,Primary,http://www.maldonps.vic.edu.au,Prep-6,1045.0,68.0,18.0,35.0,21.0,26.0,7.0,6.6,4.0,2.9,88.0,38.0,50.0,88.0,2.0,4.0,94.0,1.0,-36.995039,144.065814,25430
44238,Woori Yallock Primary School,Government,Primary,http://www.woorips.vic.edu.au,Prep-6,983.0,38.0,40.0,39.0,15.0,6.0,30.0,27.3,14.0,8.3,377.0,199.0,178.0,377.0,3.0,2.0,98.0,1.0,-37.77737209,145.53268809,27450
44239,Moyston Primary School,Government,Primary,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=084c5524-ed32-de11-9c94-002185cd8e5c,Prep-6,989.0,41.0,45.0,31.0,14.0,11.0,3.0,2.8,2.0,0.9,37.0,20.0,17.0,37.0,3.0,0.0,100.0,0.0,-37.301664,142.76785,20260
44241,Buninyong Primary School,Government,Primary,http://www.buninyongps.vic.edu.au,Prep-6,1050.0,70.0,16.0,32.0,28.0,24.0,53.0,42.8,34.0,16.4,677.0,336.0,341.0,676.2,2.0,3.0,84.0,13.0,-37.65410344,143.8857746,20570
44243,Marysville Primary School,Government,Primary,https://www.marysville.vic.edu.au/,Prep-6,980.0,37.0,32.0,45.0,18.0,5.0,8.0,5.9,2.0,1.5,48.0,23.0,25.0,48.0,8.0,4.0,96.0,0.0,-37.511982,145.748939,25620
44244,Langley Primary School,Government,Primary,http://www.langleyps.vic.edu.au/,1-5,960.0,27.0,36.0,16.0,22.0,27.0,6.0,4.8,3.0,1.0,10.0,4.0,6.0,10.0,30.0,0.0,100.0,0.0,-37.17118,144.489657,25430
44245,Wandong Primary School,Government,Primary,http://www.wandongps.vic.edu.au,Prep-6,990.0,41.0,37.0,35.0,21.0,7.0,34.0,31.0,21.0,12.3,440.0,206.0,234.0,440.0,5.0,4.0,96.0,0.0,-37.360304,145.027861,24850
44246,Cowes Primary School,Government,Primary,http://www.cowesps.vic.edu.au/,Prep-6,1007.0,50.0,31.0,34.0,21.0,14.0,41.0,34.9,50.0,24.9,558.0,259.0,299.0,558.0,2.0,7.0,93.0,1.0,-38.456278,145.241315,20740
44247,Bullarto Primary School,Government,Primary,http://www.bullartops.vic.edu.au,Prep-6,1089.0,82.0,5.0,23.0,41.0,31.0,2.0,2.0,3.0,1.1,18.0,5.0,13.0,17.6,6.0,25.0,75.0,0.0,-37.405379,144.218221,22910
44249,Lismore Primary School,Government,Primary,http://www.lismoreps.vic.edu.au,Prep-6,949.0,23.0,61.0,28.0,8.0,2.0,6.0,3.3,5.0,2.5,28.0,17.0,11.0,28.0,4.0,0.0,93.0,7.0,-37.95459656,143.33929829,21830
44250,Lower Plenty Primary School,Government,Primary,http://www.lowerplentyps.vic.edu.au,Prep-6,1040.0,65.0,17.0,30.0,29.0,24.0,6.0,5.5,6.0,3.3,80.0,30.0,50.0,78.4,8.0,12.0,87.0,1.0,-37.725816,145.116206,20660
44251,Specimen Hill Primary School,Government,Primary,http://www.shps1316.vic.edu.au/,Prep-6,960.0,27.0,48.0,31.0,16.0,5.0,30.0,26.0,11.0,6.1,285.0,125.0,160.0,285.0,7.0,7.0,93.0,1.0,-36.762065,144.248897,22620
44252,Bolwarra Primary School,Government,Primary,https://bolwarra-p.schools.nsw.gov.au/,Prep-6,987.0,40.0,41.0,34.0,18.0,7.0,11.0,6.5,7.0,4.0,65.0,30.0,35.0,65.0,0.0,5.0,95.0,0.0,-38.281613,141.613797,22410
44253,Navarre Primary School,Government,Primary,http://www.navarreprimaryschool.weebly.com,Prep-5,970.0,32.0,51.0,33.0,16.0,0.0,3.0,2.2,2.0,0.4,12.0,8.0,4.0,12.0,0.0,33.0,67.0,0.0,-36.900737,143.111337,25810
44254,Warracknabeal Primary School,Government,Primary,https://www.warracknabealps.vic.edu.au/,Prep-6,955.0,25.0,54.0,28.0,14.0,4.0,12.0,9.7,12.0,6.1,141.0,64.0,77.0,141.0,3.0,1.0,98.0,1.0,-36.257875,142.391263,27630
44255,Moyhu Primary School,Government,Primary,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=074c5524-ed32-de11-9c94-002185cd8e5c,Prep-6,1016.0,55.0,21.0,35.0,26.0,18.0,4.0,3.4,2.0,0.7,17.0,8.0,9.0,17.0,6.0,6.0,94.0,0.0,-36.593173,146.383087,26700
44256,Natte Yallock Primary School,Government,Primary,http://www.natte-yallock-ps.vic.edu.au,Prep-5,903.0,10.0,86.0,14.0,0.0,0.0,5.0,2.8,1.0,0.1,4.0,4.0,0.0,4.0,0.0,14.0,86.0,0.0,-36.942129,143.468003,25990
44257,Clifton Hill Primary School,Government,Primary,http://www.cliftonhillps.vic.edu.au,Prep-6,1184.0,99.0,1.0,4.0,17.0,79.0,63.0,50.2,13.0,7.3,735.0,380.0,355.0,735.0,1.0,26.0,74.0,0.0,-37.792308,144.989245,27350
44258,Christmas Hills Primary School,Government,Primary,http://www.christmashillsps.vic.edu.au,1-6,1035.0,64.0,24.0,24.0,34.0,19.0,4.0,2.0,1.0,0.1,17.0,9.0,8.0,17.0,6.0,0.0,76.0,24.0,-37.65393692,145.30416352,25710
44259,Tallangatta Primary School,Government,Primary,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=61565524-ed32-de11-9c94-002185cd8e5c,Prep-6,997.0,45.0,36.0,35.0,21.0,7.0,8.0,7.1,2.0,1.7,99.0,43.0,56.0,99.0,4.0,4.0,95.0,1.0,-36.21479715,147.17419691,26670
44260,Kialla Central Primary School,Government,Primary,http://www.kiallacentralps.vic.edu.au/,Prep-6,1031.0,61.0,24.0,31.0,24.0,21.0,6.0,5.4,4.0,1.9,77.0,38.0,39.0,77.0,4.0,4.0,96.0,0.0,-36.452632,145.430827,22830
44261,Mount Eliza Primary School,Government,Primary,http://www.mtelizaps.vic.edu.au/,Prep-6,1093.0,83.0,6.0,22.0,34.0,38.0,36.0,29.9,10.0,6.0,530.0,239.0,291.0,529.2,0.0,7.0,93.0,0.0,-38.1953757,145.0919209,25340
