m_se_europe_nfd_85_yrs_ov, f_bangladesh_45_54_yrs, m_taiwan_45_54_yrs, f_bangladesh_5_14_yrs, f_bosnia_herzegov_45_54_yrs, m_usa_75_84_yrs, f_bosnia_herzegov_55_64_yrs, m_taiwan_15_24_yrs, m_vietnam_65_74_yrs, m_se_europe_nfd_75_84_yrs, m_turkey_0_4_yrs, m_taiwan_85_yrs_ov, f_afghanistan_5_14_yrs, f_canada_55_64_yrs, f_bangladesh_25_44_yrs, m_sri_lanka_tot, m_zimbabwe_tot, f_australia_65_74_yrs, m_zimbabwe_75_84_yrs, f_chile_15_24_yrs, f_bosnia_herzegov_0_4_yrs, f_canada_0_4_yrs, m_vietnam_15_24_yrs, m_usa_85_yrs_ov, m_elsewhere_85_yrs_ov, m_wales_85_yrs_ov, m_wales_45_54_yrs, m_elsewhere_15_24_yrs, m_elsewhere_25_44_yrs, m_cob_ns_45_54_yrs, lga_code_2016, m_elsewhere_0_4_yrs, f_australia_0_4_yrs, m_vietnam_25_44_yrs, f_bangladesh_0_4_yrs, m_cob_ns_5_14_yrs, f_cambodia_75_84_yrs, f_bangladesh_55_64_yrs, f_chile_75_84_yrs, f_bangladesh_tot, f_chile_55_64_yrs, m_thailand_45_54_yrs, m_tot_85_yrs_ov, m_usa_65_74_yrs, m_elsewhere_55_64_yrs, m_turkey_tot, f_canada_5_14_yrs, m_cob_ns_tot, m_sri_lanka_0_4_yrs, m_taiwan_75_84_yrs, m_turkey_65_74_yrs, m_vietnam_5_14_yrs, m_sri_lanka_5_14_yrs, m_zimbabwe_45_54_yrs, f_chile_45_54_yrs, f_bosnia_herzegov_15_24_yrs, m_usa_5_14_yrs, f_bangladesh_15_24_yrs, m_wales_15_24_yrs, m_sri_lanka_15_24_yrs, m_thailand_15_24_yrs, m_zimbabwe_5_14_yrs, m_fyrom_45_54_yrs, m_fyrom_65_74_yrs, f_afghanistan_0_4_yrs, m_se_europe_nfd_15_24_yrs, m_tot_tot, f_chile_0_4_yrs, m_tot_75_84_yrs, m_tot_0_4_yrs, m_turkey_55_64_yrs, m_taiwan_55_64_yrs, m_zimbabwe_15_24_yrs, m_fyrom_75_84_yrs, m_se_europe_nfd_45_54_yrs, m_vietnam_tot, f_australia_5_14_yrs, f_afghanistan_45_54_yrs, m_wales_55_64_yrs, f_bosnia_herzegov_85_yrs_ov, m_fyrom_tot, f_cambodia_85_yrs_ov, m_taiwan_25_44_yrs, m_zimbabwe_0_4_yrs, f_cambodia_65_74_yrs, m_sri_lanka_75_84_yrs, f_afghanistan_75_84_yrs, f_bosnia_herzegov_tot, m_wales_75_84_yrs, m_thailand_85_yrs_ov, m_elsewhere_45_54_yrs, m_wales_tot, f_australia_15_24_yrs, m_taiwan_tot, f_canada_15_24_yrs, m_elsewhere_5_14_yrs, m_taiwan_5_14_yrs, m_wales_0_4_yrs, m_usa_tot, f_cambodia_45_54_yrs, m_usa_55_64_yrs, f_afghanistan_55_64_yrs, m_usa_0_4_yrs, f_canada_85_yrs_ov, m_turkey_45_54_yrs, f_bangladesh_85_yrs_ov, m_vietnam_45_54_yrs, m_vietnam_85_yrs_ov, m_sri_lanka_25_44_yrs, m_cob_ns_65_74_yrs, f_australia_tot, m_wales_25_44_yrs, m_zimbabwe_85_yrs_ov, m_fyrom_85_yrs_ov, m_tot_45_54_yrs, f_canada_25_44_yrs, m_se_europe_nfd_tot, f_australia_25_44_yrs, f_australia_45_54_yrs, f_chile_65_74_yrs, m_cob_ns_15_24_yrs, f_cambodia_tot, m_usa_15_24_yrs, f_cambodia_0_4_yrs, m_elsewhere_75_84_yrs, m_wales_5_14_yrs, f_cambodia_25_44_yrs, m_cob_ns_85_yrs_ov, m_tot_65_74_yrs, m_usa_45_54_yrs, f_bosnia_herzegov_65_74_yrs, m_thailand_25_44_yrs, m_thailand_tot, m_zimbabwe_25_44_yrs, m_tot_5_14_yrs, m_turkey_5_14_yrs, m_fyrom_5_14_yrs, m_sri_lanka_45_54_yrs, m_taiwan_0_4_yrs, f_cambodia_5_14_yrs, m_elsewhere_tot, m_cob_ns_75_84_yrs, m_turkey_75_84_yrs, m_wales_65_74_yrs, m_cob_ns_55_64_yrs, f_chile_85_yrs_ov, m_vietnam_0_4_yrs, m_taiwan_65_74_yrs, f_bosnia_herzegov_75_84_yrs, f_cambodia_15_24_yrs, m_tot_55_64_yrs, m_sri_lanka_85_yrs_ov, m_se_europe_nfd_65_74_yrs, f_bosnia_herzegov_25_44_yrs, m_thailand_55_64_yrs, m_zimbabwe_55_64_yrs, m_cob_ns_0_4_yrs, m_cob_ns_25_44_yrs, f_australia_85_yrs_ov, m_turkey_25_44_yrs, f_bangladesh_65_74_yrs, m_sri_lanka_65_74_yrs, m_sri_lanka_55_64_yrs, f_afghanistan_15_24_yrs, m_zimbabwe_65_74_yrs, m_thailand_0_4_yrs, f_afghanistan_85_yrs_ov, m_tot_15_24_yrs, f_chile_25_44_yrs, m_se_europe_nfd_25_44_yrs, m_fyrom_15_24_yrs, f_australia_75_84_yrs, m_thailand_75_84_yrs, f_canada_45_54_yrs, f_afghanistan_tot, m_thailand_5_14_yrs, m_thailand_65_74_yrs, lga_name_2016, f_chile_tot, f_canada_tot, f_bangladesh_75_84_yrs, f_afghanistan_25_44_yrs, f_canada_75_84_yrs, m_tot_25_44_yrs, m_vietnam_75_84_yrs, m_elsewhere_65_74_yrs, f_bosnia_herzegov_5_14_yrs, m_turkey_15_24_yrs, m_se_europe_nfd_5_14_yrs, m_se_europe_nfd_55_64_yrs, m_fyrom_0_4_yrs, m_se_europe_nfd_0_4_yrs, m_fyrom_55_64_yrs, f_cambodia_55_64_yrs, m_usa_25_44_yrs, f_australia_55_64_yrs, f_afghanistan_65_74_yrs, m_vietnam_55_64_yrs, f_chile_5_14_yrs, m_fyrom_25_44_yrs, f_canada_65_74_yrs, m_turkey_85_yrs_ov
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,242,0,0,0,0,0,0,0,0,0,7,32,317,"33980",0,888,0,0,152,0,0,0,0,0,0,26,0,8,0,0,1996,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11419,0,130,1036,0,0,0,0,0,3,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,879,0,0,12,0,0,20,0,3,0,0,0,0,0,0,0,9,82,7233,3,0,0,1609,9,0,2431,794,0,185,0,0,0,3,0,0,3,473,3,0,4,9,10,1679,0,0,0,0,0,65,19,0,0,232,0,0,0,0,0,1202,0,0,0,0,3,106,893,40,0,0,0,0,0,0,0,0,1159,0,0,0,102,0,0,0,0,0,"Isaac (R)",0,13,0,0,0,4106,0,3,0,0,0,0,0,0,0,0,14,511,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,"34420",0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,52,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,54,0,0,156,62,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,"Kowanyama (S)",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,4,0,0,0,7,0,3,10,1398,0,0,0,0,0,3,3,0,8,6,23,322,"34530",7,886,0,0,126,0,0,0,0,3,3,289,8,27,0,0,1788,0,0,0,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,18621,0,888,1079,0,0,0,0,0,4,2040,0,9,0,0,0,3,0,0,0,0,0,3,0,28,28,1719,0,0,5,0,0,43,0,7,0,0,3,0,0,0,0,3,204,14306,0,0,0,2690,5,9,3200,2040,3,147,0,4,0,16,3,0,44,1969,4,0,5,20,4,2560,0,0,3,0,0,133,120,0,7,299,0,0,0,0,0,2713,0,0,0,0,0,78,455,293,0,0,0,0,0,0,3,0,2231,0,0,0,729,0,13,0,7,0,"Livingstone (S)",4,37,0,0,0,4205,0,21,0,0,0,3,0,0,0,0,8,2005,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,"34570",0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,4,52,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,340,0,0,0,36,0,0,92,39,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,0,"Lockhart River (S)",0,0,0,0,0,101,0,3,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
0,0,0,0,0,3,0,22,0,3,0,0,0,3,3,10,30,1380,0,0,0,0,4,0,3,0,3,19,85,259,"34580",4,1002,12,0,153,0,0,0,12,6,0,216,5,30,8,0,1646,0,0,0,3,0,7,3,0,0,6,3,3,3,0,0,0,0,0,19298,0,872,1219,0,0,6,0,0,24,2250,0,4,0,0,0,103,0,0,0,0,0,0,0,32,21,2164,130,14,10,0,0,35,3,12,0,0,0,4,0,10,0,4,217,14937,3,0,0,2655,10,12,3429,2066,0,198,4,0,0,14,0,0,31,2020,3,0,0,4,7,2730,0,0,0,0,0,228,89,0,6,247,0,0,0,0,0,2434,0,4,0,0,3,83,374,272,0,0,0,0,0,0,0,0,2583,0,0,0,609,0,3,6,0,0,"Lockyer Valley (R)",7,33,0,8,0,4579,0,34,0,0,0,3,0,0,0,0,11,1767,0,4,0,0,6,0
8,6,41,5,65,12,52,38,31,33,0,0,43,29,34,308,275,6737,7,0,0,0,40,0,58,3,38,736,1974,1415,"34590",65,10216,157,3,1362,12,7,6,62,23,14,1267,31,940,90,14,10303,0,7,4,32,14,61,16,17,32,9,10,31,97,11,6,5,3,0,149901,0,4447,11743,6,59,31,3,32,466,17999,64,32,4,48,9,222,0,41,14,0,292,12,0,1042,151,14843,439,10,450,14,0,330,111,44,17,9,4,24,0,100,3,138,932,100419,23,3,0,18890,84,205,25908,11200,9,1368,499,43,0,237,3,205,123,11543,57,20,180,421,93,23274,4,0,39,10,14,6086,431,0,28,1123,4,0,34,11,37,15930,3,42,128,10,49,705,2838,1127,43,0,26,38,136,18,16,0,21751,19,27,4,2625,0,24,514,104,0,"Logan (C)",73,190,0,240,3,41056,9,580,3,12,0,58,0,0,12,69,107,9765,14,87,0,6,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,"37550",0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,4,51,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,48,0,0,111,57,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,"Woorabinda (S)",0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,6,"37400",0,29,0,0,3,0,0,0,0,0,0,20,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,46,37,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,458,0,0,0,75,0,3,97,75,0,9,0,0,0,0,0,0,5,84,0,0,0,0,0,59,0,0,0,0,0,4,9,0,0,11,0,0,0,0,0,98,0,0,0,0,0,3,13,6,0,0,0,0,0,0,0,0,49,0,0,0,22,0,0,0,0,0,"Winton (S)",0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"37570",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,19,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,16,0,0,47,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,"Wujal Wujal (S)",0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,"37600",0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,7,133,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,0,0,0,133,0,0,296,160,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,244,0,0,0,14,0,0,0,0,0,"Yarrabah (S)",0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0
0,0,3,3,0,3,0,22,0,0,0,0,0,0,9,49,14,527,0,0,0,0,44,0,7,0,3,158,307,178,"40070",10,185,21,0,31,0,0,0,18,0,3,141,6,27,3,0,1238,0,0,0,0,0,0,0,0,0,0,6,14,13,0,0,0,0,0,11310,0,336,254,0,0,7,0,3,86,245,0,4,0,0,0,19,0,0,0,0,6,3,0,47,14,1037,48,13,13,0,0,79,0,11,0,0,0,0,0,11,0,20,107,4793,0,0,0,1187,20,4,1349,531,0,279,13,6,0,13,0,3,11,879,12,0,22,33,3,352,0,0,0,3,0,604,44,0,0,128,0,0,0,3,8,1052,0,0,4,0,0,21,440,151,0,0,3,3,0,0,0,0,3018,7,3,0,225,0,3,6,0,0,"Adelaide (C)",9,45,0,3,3,4096,0,29,0,0,0,3,0,0,0,0,31,542,0,5,0,0,0,0
0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,14,20,1463,0,0,0,0,3,3,3,0,11,18,53,172,"40120",0,915,13,0,84,0,0,0,0,0,0,267,16,45,4,3,1042,0,0,3,0,0,5,0,0,10,0,0,0,3,0,0,0,0,0,19338,0,860,969,0,0,0,0,0,37,2415,0,14,0,0,0,0,0,0,0,0,0,6,0,40,41,1901,0,3,17,0,0,90,0,20,0,0,0,0,0,11,0,5,139,15171,0,0,0,3137,9,12,3297,2291,0,119,0,16,0,24,0,0,15,2209,18,0,0,8,7,2681,0,0,3,0,0,242,54,0,14,178,0,0,0,0,0,2984,0,4,3,0,4,39,238,268,0,0,4,0,0,3,0,0,2481,3,0,0,517,0,9,0,0,0,"Adelaide Hills (DC)",8,43,0,0,0,3752,0,34,0,0,0,3,0,0,0,0,10,2102,0,3,3,0,4,0
0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,1499,0,0,0,0,0,0,7,3,0,5,15,134,"40220",0,526,0,0,82,0,0,0,0,0,0,343,9,16,0,0,935,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12601,0,1119,574,0,0,0,0,0,0,1294,0,6,0,0,0,0,0,0,0,0,0,4,0,10,26,1046,0,0,6,0,0,25,0,4,0,0,0,0,0,0,0,0,154,10172,4,0,0,1619,7,5,2004,1263,0,84,0,3,0,20,0,0,31,2125,3,0,0,4,0,1479,0,0,0,0,0,106,87,0,13,161,0,0,0,0,0,1981,0,3,0,0,0,28,181,329,0,0,0,0,0,0,0,0,1152,0,0,0,692,0,0,0,0,0,"Alexandrina (DC)",0,18,0,0,0,2209,0,28,0,0,0,3,0,0,0,0,4,1526,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,25,"41010",0,106,0,0,17,0,0,0,0,0,0,25,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697,0,64,125,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1384,0,0,0,207,0,0,349,171,0,28,0,0,0,0,0,0,4,187,0,0,0,0,0,238,0,0,0,0,0,6,4,0,0,36,0,0,0,0,0,245,0,0,0,0,0,12,46,25,0,0,0,0,0,0,0,0,217,0,0,0,42,0,0,0,0,0,"Ceduna (DC)",0,4,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0
3,0,0,11,64,4,56,7,93,31,0,0,6,15,31,91,32,3048,0,3,0,0,81,0,87,3,6,282,655,505,"41060",28,2619,282,3,222,10,0,0,43,4,8,1322,15,193,27,10,3096,0,0,3,22,9,5,4,13,7,3,3,9,16,0,13,10,3,3,54650,0,3037,3079,3,0,3,10,35,1029,4608,11,6,0,56,3,32,0,15,4,0,276,3,0,271,58,5193,45,4,185,0,0,130,39,24,6,5,0,7,0,240,10,54,321,37967,25,0,8,7748,42,195,9580,5345,4,331,153,11,0,143,5,41,116,5016,23,26,29,67,16,5798,0,0,14,0,4,2051,213,5,3,397,0,11,0,17,7,6633,0,52,92,3,3,150,836,1207,6,0,3,0,24,0,5,0,7090,4,35,7,1744,0,12,95,6,0,"Charles Sturt (C)",22,90,0,34,0,14923,34,193,3,0,0,34,0,0,12,39,37,4624,3,243,0,3,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,12,"40250",0,89,0,0,11,0,0,0,0,0,0,5,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,15,84,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1090,0,0,0,128,0,0,348,131,0,7,0,0,0,0,0,0,0,39,0,0,0,0,0,179,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,74,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,209,0,0,0,15,0,0,0,0,0,"Anangu Pitjantjatjara (AC)",0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,4,968,0,0,0,0,0,0,3,0,0,0,18,123,"40310",0,580,3,0,63,0,0,0,0,0,0,228,0,16,0,0,716,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11638,0,643,661,0,0,0,0,0,5,1407,0,3,0,0,0,0,0,0,0,0,0,3,0,7,11,1101,3,0,3,0,0,21,0,3,0,3,0,0,0,0,0,3,85,9777,0,0,0,1634,0,3,2242,1346,0,71,0,0,0,11,0,0,17,1331,6,0,0,8,0,1607,0,0,0,0,0,88,45,0,4,129,0,0,0,0,0,1674,0,3,0,0,0,20,159,310,0,0,0,0,0,0,0,0,1310,3,0,0,525,0,8,0,0,0,"Barossa (DC)",3,15,0,0,0,2546,0,23,0,0,0,0,0,0,0,0,7,1301,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,23,"40430",0,64,0,0,3,0,0,0,0,0,0,40,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307,0,107,58,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1022,0,0,0,187,0,0,183,130,0,3,0,0,0,0,0,0,10,264,0,0,0,0,0,122,0,0,0,0,0,0,17,0,3,27,0,0,0,0,0,228,0,0,0,0,0,0,14,46,0,0,0,0,0,0,0,0,98,0,0,0,103,0,0,0,0,0,"Barunga West (DC)",0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,443,0,0,0,0,0,0,5,0,0,3,6,68,"40520",0,256,0,0,42,0,0,0,3,0,0,119,3,13,3,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5268,0,325,288,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,486,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,44,4201,0,0,0,703,4,3,918,563,0,39,0,0,0,8,0,0,10,634,3,3,0,0,0,729,0,0,0,0,0,52,34,0,0,82,0,0,0,0,0,811,0,0,0,0,0,8,80,134,0,0,0,0,0,0,0,0,589,0,0,0,230,0,0,0,0,0,"Berri and Barmera (DC)",0,3,0,0,0,1073,0,6,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0
0,3,6,3,3,3,3,19,8,3,0,0,0,19,16,183,28,1676,0,3,0,0,8,0,36,0,9,42,139,143,"40700",7,890,44,4,77,0,0,0,23,0,0,580,12,73,21,6,893,4,0,3,9,29,3,0,0,22,0,0,17,6,3,0,0,0,0,20723,0,1261,953,9,9,3,0,0,114,2095,0,3,0,0,0,25,0,0,8,0,9,3,0,72,28,2028,75,5,59,5,0,115,0,15,0,0,0,0,0,18,0,53,125,15060,3,0,0,2908,22,17,2666,2044,0,91,24,15,0,37,0,9,56,2354,21,0,17,29,6,2805,0,0,49,0,0,519,72,3,6,133,0,0,10,0,4,2658,0,7,3,0,10,25,182,688,4,0,13,14,0,0,0,0,2829,4,0,0,972,0,12,4,3,0,"Burnside (C)",7,64,0,4,0,4373,3,52,0,0,0,3,0,0,0,3,20,2008,0,28,0,0,0,3
3,3,4,4,8,3,0,12,13,3,0,0,0,11,18,242,22,1277,0,0,0,0,4,3,35,3,13,80,243,173,"40910",7,1157,29,0,90,0,0,0,40,0,3,629,0,87,17,6,973,6,0,4,3,41,3,0,0,18,3,3,31,3,3,0,0,0,0,24386,0,1749,1420,3,8,3,0,3,88,2081,3,3,0,3,0,15,0,0,9,0,15,4,0,119,32,2180,39,0,76,0,0,76,0,9,3,0,0,0,0,22,3,103,100,15904,3,0,0,3454,13,22,3706,2393,0,91,17,11,0,68,0,5,43,2126,12,0,15,23,8,2915,0,0,36,0,0,786,107,3,4,108,0,0,4,0,3,2566,0,8,5,0,6,33,224,467,4,0,3,12,8,0,0,0,3265,3,3,0,873,0,4,28,7,0,"Campbelltown (C) (SA)",3,30,0,10,0,6266,0,67,0,0,0,5,0,0,0,3,20,1763,0,17,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,14,"41190",0,53,0,0,3,0,0,0,0,0,0,23,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,0,50,70,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,736,0,0,0,127,0,0,166,100,0,8,0,0,0,0,0,0,8,90,0,0,0,0,0,131,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,160,0,0,0,0,0,3,12,29,0,0,0,0,0,0,0,0,95,0,0,0,41,0,0,0,0,0,"Cleve (DC)",0,3,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,29,0,40,0,0,0,0,0,0,0,0,0,0,0,23,"41330",0,47,0,0,4,0,0,0,6,0,0,6,0,11,0,0,147,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,962,0,87,57,0,0,0,0,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,55,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,23,31,453,0,0,0,138,0,12,110,73,0,5,0,0,0,10,0,0,3,162,0,0,0,0,0,87,0,0,3,0,0,53,19,0,0,24,0,0,0,0,0,149,0,4,0,0,0,7,30,0,0,0,0,0,0,0,0,0,62,0,0,0,15,0,0,0,0,0,"Coober Pedy (DC)",0,0,0,0,0,219,0,16,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,848,0,0,0,0,0,0,3,0,0,0,3,99,"41560",0,286,0,0,38,0,0,0,0,0,0,179,0,5,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7038,0,579,340,0,0,0,0,0,0,645,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,578,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,119,5746,3,0,0,938,3,4,1121,771,0,31,0,0,0,4,0,0,42,1163,0,0,0,0,0,839,0,0,0,0,0,34,72,0,4,103,0,0,0,0,0,1085,0,3,0,0,0,14,104,159,0,0,0,0,0,0,0,0,667,0,0,0,456,0,0,0,0,0,"Copper Coast (DC)",0,5,0,0,0,1243,0,16,0,0,0,0,0,0,0,0,0,878,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,4,"41750",0,31,0,0,3,0,0,0,0,0,0,7,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,26,35,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,418,0,0,0,89,0,0,87,65,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,77,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,125,0,0,0,0,0,4,15,12,0,0,0,0,0,0,0,0,29,0,0,0,16,0,0,0,0,0,"Elliston (DC)",0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,13,"41960",0,25,0,0,4,0,0,0,0,0,0,16,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,34,43,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,512,0,0,0,104,0,0,102,68,0,6,0,0,0,0,0,0,4,126,0,0,0,0,0,86,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,103,0,0,0,0,0,7,7,22,0,0,0,0,0,0,0,0,62,0,0,0,25,0,0,0,0,0,"Franklin Harbour (DC)",0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0
